time,mouse_x,mouse_y
1712582125.710,535,618
1712582126.711,535,618
1712582127.713,535,618
1712582128.715,535,618
1712582129.717,535,618
1712582130.719,535,618
1712582131.720,535,618
1712582132.722,535,618
1712582133.727,535,618
1712582134.729,535,618
1712582135.731,535,618
1712582136.743,533,573
1712582137.756,153,74
1712582138.757,143,75
1712582139.765,490,76
1712582140.780,588,80
1712582141.785,376,23
1712582142.787,494,709
1712582143.789,394,1023
1712582144.807,684,1044
1712582145.819,836,986
1712582146.822,1380,879
1712582147.823,1387,882
1712582148.830,253,0
1712582149.844,573,633
1712582150.846,842,1091
1712582151.848,860,1075
1712582152.849,1446,867
1712582153.851,1446,867
1712582154.853,1446,867
1712582155.855,1446,867
1712582156.856,1446,867
1712582157.858,1446,867
1712582158.860,1446,867
1712582159.862,535,618
1712582160.863,535,618
1712582161.865,535,618
1712582162.867,535,618
1712582163.869,535,618
1712582164.871,112,102
1712582165.884,146,80
1712582166.886,154,77
1712582167.888,228,13
1712582168.891,1235,707
1712582169.892,888,957
1712582170.910,725,1143
1712582171.912,685,1032
1712582172.913,707,1041
1712582173.918,1371,926
1712582174.920,535,618
1712582175.934,535,618
1712582176.936,535,618
1712582177.938,535,618
1712582178.943,382,187
1712582179.946,566,85
1712582180.948,163,72
1712582181.963,380,15
1712582182.964,600,689
1712582183.980,600,689
1712582184.981,600,689
1712582185.987,1487,618
1712582186.989,1487,618
1712582187.991,1487,618
1712582188.993,1487,618
1712582189.994,1487,618
1712582190.996,1487,618
1712582191.998,1487,618
1712582193.000,1487,618
1712582194.002,1487,618
1712582195.003,1487,618
1712582196.005,1487,618
1712582197.007,1487,618
1712582198.009,1487,618
1712582199.010,1487,618
1712582200.012,1487,618
1712582201.014,1487,618
1712582202.016,1487,618
1712582203.018,1487,618
1712582204.020,1487,618
1712582205.021,1487,618
1712582206.023,1487,618
1712582207.025,1487,618
1712582208.027,1487,618
1712582209.029,1487,618
1712582210.031,1487,618
1712582211.032,1487,618
1712582212.034,1487,618
1712582213.036,1487,618
1712582214.038,1487,618
1712582215.040,1487,618
1712582216.042,1487,618
1712582217.043,1487,618
1712582218.045,1487,618
1712582219.047,1487,618
1712582220.049,1487,618
1712582221.051,1487,618
1712582222.053,1487,618
1712582223.055,1487,618
1712582224.056,1487,618
1712582225.058,1487,618
1712582226.060,1487,618
1712582227.062,1487,618
1712582228.064,1487,618
1712582229.074,692,671
1712582230.076,593,852
1712582231.078,593,852
1712582232.080,593,852
1712582233.082,593,852
1712582234.084,593,852
1712582235.086,593,852
1712582236.087,593,852
1712582237.089,1356,698
1712582238.091,1353,675
1712582239.093,1401,799
1712582240.094,835,538
1712582241.096,734,506
1712582242.114,734,506
1712582243.116,734,506
1712582244.118,734,506
1712582245.120,734,506
1712582246.122,734,506
1712582247.124,734,506
1712582248.125,734,506
1712582249.127,734,506
1712582250.129,734,506
1712582251.145,1487,618
1712582252.147,1487,618
1712582253.149,1487,618
1712582254.151,1487,618
1712582255.153,1487,618
1712582256.155,1487,618
1712582257.157,1487,618
1712582258.172,1487,618
1712582259.174,1487,618
1712582260.176,1487,618
1712582261.178,1487,618
1712582262.180,1487,618
1712582263.181,1487,618
1712582264.183,1487,618
1712582265.185,153,79
1712582266.187,153,79
1712582267.189,370,32
1712582268.191,424,594
1712582269.192,424,594
1712582270.194,424,594
1712582271.196,424,594
1712582272.198,424,594
1712582273.199,424,594
1712582274.201,424,594
1712582275.206,424,594
1712582276.208,424,594
1712582277.210,424,594
1712582278.212,424,594
1712582279.214,424,594
1712582280.216,424,594
1712582281.218,424,594
1712582282.219,424,594
1712582283.221,424,594
1712582284.223,424,594
1712582285.225,424,594
1712582286.227,1030,375
1712582287.236,1283,369
1712582288.238,1283,369
1712582289.240,1283,369
1712582290.248,1283,369
1712582291.249,1283,369
1712582292.251,1283,369
1712582293.261,1283,369
1712582294.263,1283,369
1712582295.265,1283,369
1712582296.267,1283,369
1712582297.269,1283,369
1712582298.279,1283,369
1712582299.281,1283,369
1712582300.283,1283,369
1712582301.285,1283,369
1712582302.286,1283,369
1712582303.288,1283,369
1712582304.290,1283,369
1712582305.310,1283,369
1712582306.312,1283,369
1712582307.314,1283,369
1712582308.316,1283,369
1712582309.322,535,618
1712582310.323,535,618
1712582311.325,535,618
1712582312.327,535,618
1712582313.329,535,618
1712582314.330,535,618
1712582315.338,482,640
1712582316.349,299,273
1712582317.351,269,252
1712582318.353,580,560
1712582319.355,365,20
1712582320.357,256,972
1712582321.359,210,955
1712582322.361,178,935
1712582323.362,1233,727
1712582324.364,1335,723
1712582325.366,1335,723
1712582326.368,1335,723
1712582327.369,1335,723
1712582328.371,1273,837
1712582329.373,1270,869
1712582330.375,1325,894
1712582331.377,1325,894
1712582332.378,1112,761
1712582333.380,1136,796
1712582334.382,1136,796
1712582335.384,1136,796
1712582336.386,1136,796
1712582337.388,1136,796
1712582338.389,1136,796
1712582339.391,1136,796
1712582340.393,1136,796
1712582341.395,1136,796
1712582342.397,1136,796
1712582343.398,1136,796
1712582344.415,535,618
1712582345.416,535,618
1712582346.418,535,618
1712582347.420,19,872
1712582348.422,68,998
1712582349.425,552,1001
1712582350.427,562,1002
1712582351.433,889,517
1712582352.441,795,304
1712582353.451,729,303
1712582354.453,729,303
1712582355.471,668,295
1712582356.479,532,509
1712582357.481,531,507
1712582358.483,531,507
1712582359.485,530,505
1712582360.487,530,499
1712582361.489,530,499
1712582362.497,530,493
1712582363.509,505,507
1712582364.516,490,566
1712582365.535,490,566
1712582366.544,490,566
1712582367.546,490,566
1712582368.554,490,566
1712582369.556,438,195
1712582370.558,339,16
1712582371.565,371,18
1712582372.567,524,812
1712582373.568,524,812
1712582374.570,524,812
1712582375.572,524,812
1712582376.574,524,812
1712582377.594,524,812
1712582378.595,524,812
1712582379.597,524,812
1712582380.599,524,812
1712582381.601,524,812
1712582382.603,524,812
1712582383.605,524,812
1712582384.607,524,812
1712582385.608,524,812
1712582386.610,524,812
1712582387.612,524,812
1712582388.614,524,812
1712582389.615,524,812
1712582390.620,228,957
1712582391.631,271,117
1712582392.645,252,104
1712582393.647,369,12
1712582394.649,369,12
1712582395.650,369,12
1712582396.653,606,87
1712582397.671,621,81
1712582398.683,621,81
1712582399.685,621,81
1712582400.691,621,81
1712582401.693,847,212
1712582402.695,843,211
1712582403.697,364,22
1712582404.699,417,394
1712582405.700,452,1159
1712582406.702,417,1110
1712582407.715,319,1085
1712582408.719,1115,761
1712582409.731,1115,781
1712582410.732,1115,781
1712582411.734,1115,781
1712582412.736,1115,781
1712582413.738,1115,781
1712582414.740,1115,781
1712582415.741,1115,781
1712582416.743,1115,781
1712582417.745,1115,781
1712582418.747,1115,781
1712582419.749,1115,781
1712582420.763,535,618
1712582421.773,535,618
1712582422.775,535,618
1712582423.777,535,618
1712582424.779,535,618
1712582425.781,535,618
1712582426.783,535,618
1712582427.784,535,618
1712582428.786,535,618
1712582429.788,535,618
1712582430.790,535,618
1712582431.792,535,618
1712582432.800,517,524
1712582433.816,221,1035
1712582434.818,214,955
1712582435.837,214,955
1712582436.839,214,955
1712582437.841,214,955
1712582438.843,354,401
1712582439.852,202,25
1712582440.854,245,41
1712582441.860,505,149
1712582442.885,560,78
1712582443.892,560,78
1712582444.902,560,78
1712582445.904,560,78
1712582446.906,560,78
1712582447.908,560,78
1712582448.909,560,78
1712582449.911,560,78
1712582450.913,560,78
1712582451.915,560,78
1712582452.917,560,78
1712582453.919,560,78
1712582454.921,560,78
1712582455.922,560,78
1712582456.924,560,78
1712582457.926,560,78
1712582458.928,560,78
1712582459.930,560,78
1712582460.932,560,78
1712582461.934,560,78
1712582462.936,560,78
1712582463.937,560,78
1712582464.939,560,78
1712582465.941,560,78
1712582466.942,560,78
1712582467.944,560,78
1712582468.946,560,78
1712582469.948,560,78
1712582470.949,560,78
1712582471.951,560,78
1712582472.953,560,78
1712582473.955,560,78
1712582474.957,560,78
1712582475.958,560,78
1712582476.960,560,78
1712582477.962,560,78
1712582478.964,560,78
1712582479.966,560,78
1712582480.967,560,78
1712582481.969,560,78
1712582482.971,560,78
1712582483.973,560,78
1712582484.974,560,78
1712582485.976,560,78
1712582486.978,560,78
1712582487.979,560,78
1712582488.981,560,78
1712582489.983,560,78
1712582490.985,560,78
1712582491.987,560,78
1712582492.988,560,78
1712582493.990,560,78
1712582494.992,560,78
1712582495.994,560,78
1712582496.995,560,78
1712582497.997,560,78
1712582498.999,560,78
1712582500.001,560,78
1712582501.003,560,78
1712582502.005,560,78
1712582503.006,560,78
1712582504.008,560,78
1712582505.010,560,78
1712582506.012,560,78
1712582507.014,560,78
1712582508.016,560,78
1712582509.017,560,78
1712582510.019,560,78
1712582511.021,560,78
1712582512.023,560,78
1712582513.025,560,78
1712582514.026,560,78
1712582515.028,560,78
1712582516.030,560,78
1712582517.032,560,78
1712582518.033,560,78
1712582519.035,560,78
1712582520.037,560,78
1712582521.039,560,78
1712582522.041,595,0
1712582523.042,638,446
1712582524.044,565,229
1712582525.048,462,0
1712582526.062,448,293
1712582527.063,552,1061
1712582528.065,570,1149
1712582529.067,592,1149
1712582530.069,512,1125
1712582531.071,805,584
1712582532.073,805,584
1712582533.081,1100,142
1712582534.089,1100,142
1712582535.094,1100,142
1712582536.096,709,581
1712582537.098,611,409
1712582538.100,624,390
1712582539.104,726,379
1712582540.106,793,379
1712582541.108,783,383
1712582542.126,553,375
1712582543.128,552,375
1712582544.136,646,428
1712582545.141,777,521
1712582546.146,850,545
1712582547.148,779,789
1712582548.150,1742,915
1712582549.153,1160,959
1712582550.156,656,968
1712582551.177,678,921
1712582552.191,676,939
1712582553.193,609,941
1712582554.202,686,936
1712582555.204,559,938
1712582556.213,511,939
1712582557.215,574,936
1712582558.217,767,1021
1712582559.220,771,1019
1712582560.242,775,1016
1712582561.247,764,1001
1712582562.253,900,635
1712582563.256,891,711
1712582564.263,891,711
1712582565.272,768,858
1712582566.276,672,930
1712582567.280,871,708
1712582568.284,920,750
1712582569.288,920,750
1712582570.304,920,750
1712582571.306,920,750
1712582572.315,920,750
1712582573.316,920,750
1712582574.318,920,750
1712582575.338,920,750
1712582576.345,920,750
1712582577.347,920,750
1712582578.353,920,750
1712582579.371,920,750
1712582580.374,920,750
1712582581.375,920,750
1712582582.386,1034,562
1712582583.388,976,695
1712582584.395,970,706
1712582585.413,970,706
1712582586.434,970,706
1712582587.436,970,706
1712582588.444,931,703
1712582589.451,365,16
1712582590.453,395,235
1712582591.455,1314,912
1712582592.457,1333,928
1712582593.460,1333,928
1712582594.462,1333,928
1712582595.476,535,618
1712582596.478,535,618
1712582597.479,535,618
1712582598.498,535,618
1712582599.500,535,618
1712582600.504,535,618
1712582601.509,147,986
1712582602.522,213,66
1712582603.525,165,90
1712582604.526,474,91
1712582605.530,564,671
1712582606.549,564,671
1712582607.565,373,17
1712582608.567,248,23
1712582609.572,258,18
1712582610.591,210,1043
1712582611.598,774,661
1712582612.605,774,660
1712582613.607,783,674
1712582614.609,461,0
1712582615.611,358,24
1712582616.613,1371,879
1712582617.614,1389,881
1712582618.616,1392,960
1712582619.618,718,378
1712582620.621,718,378
1712582621.622,718,378
1712582622.635,718,378
1712582623.643,718,378
1712582624.646,718,378
1712582625.657,917,824
1712582626.660,742,942
1712582627.662,868,939
1712582628.667,929,942
1712582629.680,1009,946
1712582630.682,1020,932
1712582631.684,825,1015
1712582632.686,825,1015
1712582633.688,825,1015
1712582634.694,825,1015
1712582635.696,825,1015
1712582636.697,825,1015
1712582637.708,825,1015
1712582638.713,825,1015
1712582639.714,825,1015
1712582640.718,825,1015
1712582641.724,825,1015
1712582642.739,825,1015
1712582643.742,825,1015
1712582644.743,825,1015
1712582645.745,825,1015
1712582646.747,825,1015
1712582647.749,825,1015
1712582648.769,825,1015
1712582649.773,825,1015
1712582650.786,825,1015
1712582651.788,825,1015
1712582652.790,825,1015
1712582653.792,825,1015
1712582654.795,825,1015
1712582655.801,825,1015
1712582656.816,825,1015
1712582657.822,826,820
1712582658.835,1012,893
1712582659.837,791,1027
1712582660.839,790,1029
1712582661.842,880,929
1712582662.855,920,902
1712582663.857,920,902
1712582664.863,1035,944
1712582665.872,1070,939
1712582666.874,956,989
1712582667.885,901,1044
1712582668.887,901,1040
1712582669.904,1284,869
1712582670.912,1009,716
1712582671.920,994,716
1712582672.924,986,749
1712582673.942,981,750
1712582674.957,981,750
1712582675.960,981,750
1712582676.962,1026,938
1712582677.964,1121,940
1712582678.971,939,764
1712582679.974,938,759
1712582680.976,1211,924
1712582681.981,1287,937
1712582682.983,1308,841
1712582683.986,1441,934
1712582684.998,1452,934
1712582686.000,1422,934
1712582687.012,1422,934
1712582688.014,1396,841
1712582689.023,1577,930
1712582690.027,1582,932
1712582691.031,1726,942
1712582692.034,631,899
1712582693.036,746,937
1712582694.038,629,933
1712582695.041,690,940
1712582696.042,741,843
1712582697.045,765,817
1712582698.055,783,816
1712582699.065,912,700
1712582700.067,891,716
1712582701.069,878,756
1712582702.071,837,556
1712582703.073,835,564
1712582704.077,832,627
1712582705.080,781,611
1712582706.083,238,987
1712582707.097,241,915
1712582708.099,238,854
1712582709.120,254,783
1712582710.138,513,798
1712582711.140,512,799
1712582712.142,512,799
1712582713.157,512,799
1712582714.159,512,799
1712582715.161,512,799
1712582716.162,512,799
1712582717.164,512,799
1712582718.166,512,787
1712582719.178,512,760
1712582720.188,512,760
1712582721.190,704,341
1712582722.192,637,340
1712582723.194,638,351
1712582724.203,633,342
1712582725.212,621,390
1712582726.221,596,386
1712582727.225,626,352
1712582728.235,627,426
1712582729.236,606,320
1712582730.255,368,20
1712582731.256,375,24
1712582732.258,375,24
1712582733.274,490,116
1712582734.278,544,143
1712582735.295,545,143
1712582736.316,545,143
1712582737.333,673,345
1712582738.350,626,344
1712582739.352,626,344
1712582740.373,626,344
1712582741.376,626,344
1712582742.381,577,471
1712582743.384,561,444
1712582744.386,622,342
1712582745.388,622,342
1712582746.390,622,342
1712582747.392,622,342
1712582748.393,622,342
1712582749.395,622,342
1712582750.397,622,342
1712582751.399,622,342
1712582752.401,622,342
1712582753.403,622,342
1712582754.405,622,342
1712582755.406,622,342
1712582756.408,622,342
1712582757.410,622,342
1712582758.412,622,342
1712582759.414,622,342
1712582760.416,622,342
1712582761.418,622,342
1712582762.419,622,342
1712582763.421,622,342
1712582764.423,622,342
1712582765.425,622,342
1712582766.427,622,342
1712582767.429,622,342
1712582768.430,622,342
1712582769.432,622,342
1712582770.434,622,342
1712582771.436,622,342
1712582772.437,622,342
1712582773.439,622,342
1712582774.441,622,342
1712582775.442,622,342
1712582776.444,622,342
1712582777.446,622,342
1712582778.448,622,342
1712582779.449,622,342
1712582780.451,622,342
1712582781.453,622,342
1712582782.455,622,342
1712582783.457,622,342
1712582784.459,622,342
1712582785.460,622,342
1712582786.462,622,342
1712582787.464,622,342
1712582788.466,622,342
1712582789.467,622,342
1712582790.469,622,342
1712582791.471,622,342
1712582792.472,622,342
1712582793.474,622,342
1712582794.476,622,342
1712582795.478,622,342
1712582796.479,622,342
1712582797.481,622,342
1712582798.483,622,342
1712582799.484,622,342
1712582800.486,622,342
1712582801.488,622,342
1712582802.489,622,342
1712582803.491,622,342
1712582804.493,622,342
1712582805.495,622,342
1712582806.509,612,408
1712582807.511,614,471
1712582808.515,637,493
1712582809.517,648,475
1712582810.536,647,495
1712582811.550,623,456
1712582812.552,629,416
1712582813.556,570,204
1712582814.570,240,21
1712582815.572,390,128
1712582816.574,1306,894
1712582817.575,1116,742
1712582818.579,819,911
1712582819.581,819,911
1712582820.582,819,911
1712582821.584,819,911
1712582822.586,819,911
1712582823.588,819,911
1712582824.590,819,911
1712582825.592,819,911
1712582826.594,819,911
1712582827.596,819,911
1712582828.598,819,911
1712582829.599,819,911
1712582830.601,819,911
1712582831.603,819,911
1712582832.605,819,911
1712582833.607,819,911
1712582834.609,819,911
1712582835.610,819,911
1712582836.612,819,911
1712582837.614,819,911
1712582838.616,819,911
1712582839.618,819,911
1712582840.620,819,911
1712582841.621,819,911
1712582842.623,819,911
1712582843.625,819,911
1712582844.627,819,911
1712582845.629,819,911
1712582846.630,819,911
1712582847.632,819,911
1712582848.634,819,911
1712582849.636,819,911
1712582850.638,819,911
1712582851.656,819,911
1712582852.658,819,911
1712582853.660,819,911
1712582854.662,809,908
1712582855.664,809,908
1712582856.674,809,908
1712582857.675,809,908
1712582858.677,809,908
1712582859.679,809,908
1712582860.681,809,908
1712582861.683,809,908
1712582862.685,809,908
1712582863.687,809,908
1712582864.688,809,908
1712582865.690,809,908
1712582866.692,809,908
1712582867.694,809,908
1712582868.696,809,908
1712582869.698,809,908
1712582870.699,809,908
1712582871.701,809,908
1712582872.703,809,908
1712582873.705,809,908
1712582874.707,809,908
1712582875.709,809,908
1712582876.711,809,908
1712582877.712,809,908
1712582878.714,809,908
1712582879.716,809,908
1712582880.718,809,908
1712582881.720,809,908
1712582882.722,809,908
1712582883.724,809,908
1712582884.725,809,908
1712582885.742,209,61
1712582886.752,262,170
1712582887.762,653,360
1712582888.780,178,75
1712582889.793,649,393
1712582890.795,736,414
1712582891.797,885,404
1712582892.800,593,254
1712582893.802,375,22
1712582894.804,523,754
1712582895.806,416,1084
1712582896.808,228,0
1712582897.812,259,27
1712582898.830,534,74
1712582899.847,534,74
1712582900.862,499,182
1712582901.868,357,22
1712582902.883,409,813
1712582903.887,537,1154
1712582904.903,456,1046
1712582905.905,1231,759
1712582906.907,1313,781
1712582907.908,1325,806
1712582908.910,1325,806
1712582909.912,1325,806
1712582910.914,1325,806
1712582911.915,1325,806
1712582912.917,535,618
1712582913.919,535,618
1712582914.921,518,590
1712582915.923,135,78
1712582916.925,367,19
1712582917.927,275,755
1712582918.928,329,1074
1712582919.943,316,1002
1712582920.945,316,1002
1712582921.947,316,1002
1712582922.949,297,548
1712582923.950,286,166
1712582924.954,141,78
1712582925.956,349,23
1712582926.958,568,80
1712582927.975,568,80
1712582928.979,389,12
1712582929.993,474,724
1712582930.995,467,1019
1712582931.997,469,1013
1712582932.999,223,232
1712582934.001,165,65
1712582935.003,164,82
1712582936.005,482,161
1712582937.006,387,30
1712582938.008,759,219
1712582939.010,1291,784
1712582940.012,1338,800
1712582941.014,1348,809
1712582942.016,1400,873
1712582943.018,1403,863
1712582944.020,1403,863
1712582945.021,1403,863
1712582946.023,1403,863
1712582947.025,1403,863
1712582948.027,1403,863
1712582949.029,1403,863
1712582950.031,1403,863
1712582951.033,1403,863
1712582952.035,1403,863
1712582953.036,1403,863
1712582954.038,1403,863
1712582955.040,1403,863
1712582956.053,535,618
1712582957.055,535,618
1712582958.057,535,618
1712582959.059,567,309
1712582960.062,144,66
1712582961.066,627,333
1712582962.077,493,251
1712582963.079,625,337
1712582964.085,663,405
1712582965.087,350,24
1712582966.089,1093,593
1712582967.091,1349,795
1712582968.093,1349,795
1712582969.094,1349,795
1712582970.115,1334,859
1712582971.116,1295,854
1712582972.128,1338,860
1712582973.130,1335,862
1712582974.132,1346,878
1712582975.134,1349,862
1712582976.152,1359,870
1712582977.161,1323,867
1712582978.163,1375,938
1712582979.165,1372,925
1712582980.167,1372,925
1712582981.179,778,897
1712582982.181,778,897
1712582983.182,778,897
1712582984.184,778,897
1712582985.186,778,897
1712582986.188,778,897
1712582987.190,778,897
1712582988.192,778,897
1712582989.194,778,897
1712582990.198,514,6
1712582991.208,405,79
1712582992.212,541,77
1712582993.214,541,77
1712582994.225,462,40
1712582995.233,228,26
1712582996.235,1293,730
1712582997.238,296,0
1712582998.245,369,21
1712582999.264,527,201
1712583000.280,850,278
1712583001.282,850,278
1712583002.284,850,278
1712583003.304,850,278
1712583004.309,850,278
1712583005.318,211,1018
1712583006.321,338,959
1712583007.323,1760,208
1712583008.328,1650,243
1712583009.348,1226,369
1712583010.349,1109,590
1712583011.354,1112,587
1712583012.364,1142,598
1712583013.367,1142,598
1712583014.369,1142,598
1712583015.388,1142,598
1712583016.390,1142,598
1712583017.409,1142,598
1712583018.411,1142,598
1712583019.419,1142,598
1712583020.428,1747,155
1712583021.429,1033,478
1712583022.431,701,245
1712583023.434,986,172
1712583024.455,1068,409
1712583025.457,653,582
1712583026.481,1096,186
1712583027.494,1127,259
1712583028.511,1138,248
1712583029.526,1150,250
1712583030.528,1577,635
1712583031.532,1582,637
1712583032.551,1587,640
1712583033.561,1339,858
1712583034.563,1338,855
1712583035.565,1312,763
1712583036.572,1300,785
1712583037.587,1722,646
1712583038.589,1636,688
1712583039.591,1562,743
1712583040.598,1562,743
1712583041.610,1446,758
1712583042.612,1391,735
1712583043.615,1546,720
1712583044.617,1713,637
1712583045.620,1616,682
1712583046.629,1402,749
1712583047.643,626,817
1712583048.645,626,779
1712583049.656,671,774
1712583050.658,973,716
1712583051.660,1079,721
1712583052.662,1079,721
1712583053.669,1079,721
1712583054.686,1012,768
1712583055.688,952,898
1712583056.715,952,898
1712583057.717,952,898
1712583058.726,952,898
1712583059.732,952,898
1712583060.734,952,898
1712583061.736,952,898
1712583062.755,1294,847
1712583063.766,982,901
1712583064.770,1149,1006
1712583065.789,963,897
1712583066.795,951,896
1712583067.811,951,896
1712583068.822,951,896
1712583069.824,951,896
1712583070.826,951,896
1712583071.828,951,896
1712583072.830,951,896
1712583073.833,951,896
1712583074.853,951,896
1712583075.868,951,896
1712583076.870,951,896
1712583077.872,951,896
1712583078.874,951,896
1712583079.876,951,896
1712583080.878,951,896
1712583081.881,951,896
1712583082.899,951,896
1712583083.917,951,896
1712583084.938,951,896
1712583085.956,951,896
1712583086.958,951,896
1712583087.972,951,896
1712583088.975,951,896
1712583089.976,951,896
1712583090.979,951,896
1712583091.981,951,896
1712583092.984,951,896
1712583093.986,974,890
1712583094.999,1220,1048
1712583096.001,1223,1025
1712583097.003,774,868
1712583098.005,825,877
1712583099.007,824,877
1712583100.010,497,336
1712583101.025,558,417
1712583102.027,665,723
1712583103.029,680,825
1712583104.031,622,772
1712583105.032,585,697
1712583106.034,524,684
1712583107.036,670,845
1712583108.038,670,845
1712583109.040,670,845
1712583110.042,670,845
1712583111.044,1487,618
1712583112.045,1487,618
1712583113.047,1487,618
1712583114.049,1487,618
1712583115.051,1487,618
1712583116.053,1487,618
1712583117.055,1487,618
1712583118.056,1487,618
1712583119.058,1487,618
1712583120.060,1487,618
1712583121.062,1487,618
1712583122.064,1487,618
1712583123.066,535,618
1712583124.067,535,618
1712583125.069,535,618
1712583126.071,535,618
1712583127.072,535,618
1712583128.074,535,618
1712583129.076,535,618
1712583130.078,535,618
1712583131.080,535,618
1712583132.081,535,618
1712583133.094,535,618
1712583134.102,224,985
1712583135.105,326,113
1712583136.113,181,79
1712583137.121,585,72
1712583138.141,632,80
1712583139.143,632,80
1712583140.162,632,80
1712583141.164,632,80
1712583142.181,632,80
1712583143.183,632,80
1712583144.190,632,80
1712583145.202,706,111
1712583146.204,368,23
1712583147.217,368,23
1712583148.219,368,23
1712583149.221,368,23
1712583150.223,368,23
1712583151.224,368,23
1712583152.226,368,23
1712583153.228,368,23
1712583154.230,368,23
1712583155.232,368,23
1712583156.234,368,23
1712583157.235,368,23
1712583158.237,368,23
1712583159.239,1049,468
1712583160.242,1293,585
1712583161.244,1293,585
1712583162.246,1293,585
1712583163.247,1293,585
1712583164.249,1293,585
1712583165.251,1293,585
1712583166.253,1293,585
1712583167.254,1293,585
1712583168.256,1293,585
1712583169.258,1293,585
1712583170.260,1293,585
1712583171.261,1293,585
1712583172.263,1293,585
1712583173.265,1293,585
1712583174.267,1293,585
1712583175.269,1293,585
1712583176.270,1293,585
1712583177.272,1293,585
1712583178.274,1293,585
1712583179.276,1293,585
1712583180.278,1293,585
1712583181.280,1293,585
1712583182.282,1293,585
1712583183.283,1293,585
1712583184.285,1293,585
1712583185.287,1293,585
1712583186.289,1293,585
1712583187.291,1293,585
1712583188.293,1293,585
1712583189.294,1293,585
1712583190.296,1293,585
1712583191.298,1293,585
1712583192.300,1293,585
1712583193.301,1293,585
1712583194.318,1293,585
1712583195.338,1293,585
1712583196.347,1293,585
1712583197.348,359,21
1712583198.351,1152,796
1712583199.353,1314,892
1712583200.363,373,691
1712583201.376,178,879
1712583202.380,197,918
1712583203.382,218,817
1712583204.401,200,787
1712583205.410,235,670
1712583206.412,608,917
1712583207.414,673,832
1712583208.417,648,850
1712583209.419,648,850
1712583210.421,648,850
1712583211.423,649,848
1712583212.424,649,848
1712583213.426,649,848
1712583214.428,669,844
1712583215.433,655,806
1712583216.435,608,692
1712583217.449,621,698
1712583218.452,631,703
1712583219.454,356,15
1712583220.456,1064,577
1712583221.458,1361,862
1712583222.460,283,34
1712583223.466,379,19
1712583224.468,372,19
1712583225.495,372,19
1712583226.497,246,17
1712583227.507,506,700
1712583228.519,505,700
1712583229.521,505,700
1712583230.523,505,700
1712583231.525,505,700
1712583232.527,515,699
1712583233.528,515,699
1712583234.532,515,699
1712583235.535,169,1044
1712583236.554,183,917
1712583237.568,237,856
1712583238.570,225,821
1712583239.572,210,792
1712583240.573,1317,560
1712583241.575,1808,67
1712583242.577,1687,120
1712583243.593,178,1000
1712583244.595,949,952
1712583245.597,877,939
1712583246.599,957,937
1712583247.601,958,937
1712583248.603,931,942
1712583249.605,511,937
1712583250.607,794,800
1712583251.609,790,800
1712583252.611,790,800
1712583253.613,790,800
1712583254.627,773,917
1712583255.630,809,853
1712583256.635,653,959
1712583257.649,672,952
1712583258.651,784,807
1712583259.653,698,938
1712583260.655,844,737
1712583261.663,847,759
1712583262.669,691,944
1712583263.671,820,762
1712583264.680,820,766
1712583265.682,868,797
1712583266.684,823,796
1712583267.688,801,792
1712583268.697,801,792
1712583269.698,904,331
1712583270.710,874,421
1712583271.712,793,506
1712583272.714,761,647
1712583273.727,761,647
1712583274.729,761,647
1712583275.731,835,781
1712583276.733,843,823
1712583277.738,838,755
1712583278.753,385,14
1712583279.755,1219,739
1712583280.757,1273,818
1712583281.759,1273,818
1712583282.760,1273,818
1712583283.762,1273,818
1712583284.764,1273,818
1712583285.766,1273,818
1712583286.768,1273,818
1712583287.769,1273,818
1712583288.771,1273,818
1712583289.773,1273,818
1712583290.775,1273,818
1712583291.777,1273,818
1712583292.779,1273,818
1712583293.781,1273,818
1712583294.783,1273,818
1712583295.794,1273,818
1712583296.796,1273,818
1712583297.798,1273,818
1712583298.800,1273,818
1712583299.802,1273,818
1712583300.804,1273,818
1712583301.806,1273,818
1712583302.815,1273,818
1712583303.817,1273,818
1712583304.819,1273,818
1712583305.832,1273,818
1712583306.851,380,20
1712583307.866,1530,764
1712583308.868,1530,764
1712583309.869,1530,764
1712583310.871,1530,764
1712583311.873,1530,764
1712583312.875,1530,764
1712583313.877,1530,764
1712583314.879,1530,764
1712583315.885,1530,764
1712583316.887,1530,764
1712583317.889,1530,764
1712583318.890,1530,764
1712583319.892,1530,764
1712583320.894,1530,764
1712583321.896,1530,764
1712583322.898,1530,764
1712583323.900,1530,764
1712583324.902,1530,764
1712583325.903,1530,764
1712583326.911,1530,764
1712583327.913,1530,764
1712583328.915,1530,764
1712583329.917,1530,764
1712583330.919,1530,764
1712583331.921,1530,764
1712583332.922,1530,764
1712583333.924,1530,764
1712583334.926,1530,764
1712583335.928,1530,764
1712583336.930,1530,764
1712583337.932,1530,764
1712583338.934,1530,764
1712583339.936,1530,764
1712583340.937,1530,764
1712583341.939,1530,764
1712583342.941,1530,764
1712583343.943,1530,764
1712583344.945,1530,764
1712583345.947,1530,764
1712583346.948,1530,764
1712583347.950,1530,764
1712583348.952,1530,764
1712583349.954,1530,764
1712583350.955,1530,764
1712583351.957,1530,764
1712583352.959,1530,764
1712583353.973,1530,764
1712583354.975,1530,764
1712583355.977,1530,764
1712583356.979,1530,764
1712583357.980,1530,764
1712583358.982,1530,764
1712583359.984,1530,764
